,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
88,807535808.3036748,0.19054118710916573,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,4320.974717688643
89,1362195396.9182265,0.3499360979767778,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7800.414182280438
90,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
91,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
92,155322556.95399606,0.0,332349049.1513361,0.011889190725212901,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,977.5079017684177
93,155322556.95399606,0.0,291975095.19160235,0.0027717484825106236,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,210.83480904229143
94,155322556.95399606,0.0,287381353.9541759,0.0012419423229540253,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,93.21242915776584
95,155322556.95399606,0.0,284563451.3866957,0.00022555355259956956,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.436664691456762
96,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
97,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
98,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
99,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
100,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
101,1140967115.9413855,0.1771902903878195,290525744.04413056,0.0016230032547661355,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,4147.871203916866
102,206635184.71317327,0.012706882573181762,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,357.7111127881153
103,164261445.0223047,0.0034690239388533786,291413873.15658617,0.003919429429591838,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,416.98381409961144
104,1788652451.8775806,0.33297357625542,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7364.140791088472
105,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
106,791908151.132904,0.18556705052232342,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,4197.899111468292
107,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
108,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
109,221462689.7644146,0.016224181800052802,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,422.6239221021659
110,155322556.95399606,0.0,291956575.13622785,0.0034328493658787812,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,264.95941419263187
111,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
112,394681535.3796298,0.04419474307793769,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,966.2334659240072
113,633114715.0960569,0.11243522334491396,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2449.7863386729855
114,155322556.95399606,0.0,287412507.89380807,0.0012622850244387246,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,93.77595944529477
115,155322556.95399606,0.0,283720131.70953023,0.0,102877535.5156912,0.01207270353843022,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,414.05561419687683
116,155322556.95399606,0.0,299583586.8442307,0.00781296873716374,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,629.2721382198001
117,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
118,155322556.95399606,0.0,306368288.8322628,0.007377497434622935,90160715.42553899,0.0,48069336.50828141,0.00010011570732869487,131834239.3165331,0.0,785300000.0,605.06969748592
119,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,133151515.11894336,0.0005384113679087455,785300000.0,48.49187868097331
120,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
121,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
122,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
123,223230667.94387257,0.013015046828553358,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,377.26311127893143
124,155322556.95399606,0.0,283720131.70953023,0.0,97030455.28965656,0.00431877600507793,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,143.86149418325093
125,155322556.95399606,0.0,312497134.4593151,0.00712203314651993,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,575.2124229602769
126,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,48463318.570079565,0.0002544203741628684,131834239.3165331,0.0,785300000.0,50.11312713112041
127,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
128,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
129,155322556.95399606,0.0,308133886.2056448,0.006145409195922937,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,484.99316925065733
130,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
131,155322556.95399606,0.0,284141812.07708573,0.00022254894155040284,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.353431433095132
132,155322556.95399606,0.0,291866914.2068537,0.0027011091506942827,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,208.87796948490748
133,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
134,528063713.9631683,0.06871193168082997,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,1503.708618613427
135,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
136,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
137,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,233219331.9872693,0.04101547261909462,785300000.0,4200.990319871973
138,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
139,886887129.8450024,0.21231197464348436,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,4729.382079019165
140,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
141,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
142,1167140305.5495336,0.1810289017498435,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,4061.1464213536956
143,155322556.95399606,0.0,321665191.0427005,0.012113362090253507,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,986.3815814949457
144,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
145,155322556.95399606,0.0,333144962.6426738,0.012194255121745207,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,989.5632988247247
146,155322556.95399606,0.0,284141974.0214497,0.00022271084180302642,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.35791636819486
147,155322556.95399606,0.0,341756947.37867063,0.027157432597238303,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2362.1836238952847
148,477662626.3517888,0.11445996494267405,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2503.544347837799
149,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
150,155322556.95399606,0.0,284228366.04695314,0.00021755090322199156,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,16.214976568660905
151,155322556.95399606,0.0,288453706.55535984,0.0012343835937945087,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,93.00303844238718
152,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
153,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
154,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
155,1137119637.2865157,0.17579827531269576,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,3964.61667411579
156,784319115.2936802,0.1145817456599586,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,135414097.43110508,0.0011477356680773148,785300000.0,2613.277802888018
157,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
158,637376012.2687796,0.11398415084310617,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,2490.550134457867
159,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
160,155322556.95399606,0.0,286621374.055863,0.0012292251354545712,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,92.86013964825715
161,1499781115.2633488,0.34495911462448064,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7750.679075746456
162,1757818975.4667008,0.3545234572538913,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,7881.3435088396
163,222800398.7868054,0.012917254223946177,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,371.05849531726835
164,214923059.74797314,0.018398211395474803,288635446.78672665,0.002013895094476344,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,648.5827212687113
165,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
166,155322556.95399606,0.0,288480094.77932066,0.002014840800856906,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,152.3969978867477
167,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
168,758044518.9978628,0.1748986785420418,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,3948.85011322906
169,155322556.95399606,0.0,295783080.69268847,0.004971307079238382,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,389.37941231202126
170,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,137286351.41543087,0.001353449720745986,785300000.0,124.46432207516025
171,155322556.95399606,0.0,285461230.666874,0.0009127159141529503,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,67.66771555148613
172,155322556.95399606,0.0,283720131.70953023,0.0,90160715.42553899,0.0,47498415.91912305,0.0,131834239.3165331,0.0,785300000.0,0.0
